116.352411	40.694382
117.323154	40.638847
116.414435	40.531552
117.16615	40.691514
117.115028	40.546254
116.644666	40.735154
116.641222	40.732982
117.143273	40.595106
116.351977	40.694176
116.155645	40.527459
116.152815	40.525886
116.878107	40.610585
116.07903	40.528312
115.998775	40.464464
116.064696	40.422758
116.056333	40.426179
115.988676	40.491937
115.984468	40.499777
115.988388	40.492458
116.101379	40.55465
115.807645	40.452749
115.787635	40.437204
115.837549	40.471751
115.840529	40.473246
115.982208	40.504076
115.962899	40.520771
116.088849	40.551089
115.943762	40.519516
116.044158	40.432406
116.055084	40.427476
116.99594	40.565633
116.969486	40.563566
116.972991	40.563544
115.97159	40.512896
115.807661	40.452856
115.868447	40.48219
115.877381	40.487574
117.162946	40.694565
116.409497	40.5306
116.74545	40.792537
116.730364	40.787422
115.993781	40.474516
115.993866	40.474489
116.640701	40.733165
115.92752	40.516455
116.579157	40.691946
116.108809	40.511189
116.569228	40.694028
117.064892	40.500071
115.99625	40.468581
117.156367	40.576287
115.954754	40.37895
115.953812	40.379214
117.102999	40.522381
116.151131	40.329374
115.982942	40.42703
116.000682	40.462694
115.907093	40.388927
116.937527	40.395298
116.892567	40.739013
116.885462	40.382665
117.148525	40.412648
116.835811	40.388287
116.841086	40.389038
116.102393	40.555117
117.102365	40.521918
116.767512	40.428244
116.777025	40.432224
116.008781	40.45176
117.012246	40.442589
117.148533	40.555803
116.032754	40.479374
117.077577	40.510789
115.96654	40.450342
116.93701	40.397611
116.00023	40.448637
116.732209	40.205996
116.513408	40.211188
116.514793	40.210373
116.415611	40.217533
116.756074	40.212184
116.75466	40.212585
116.273505	40.186596
116.641582	40.30166
116.637317	40.308937
117.048612	40.209899
116.060686	40.194325
116.118333	40.227629
116.318969	40.16963
116.470669	40.176156
116.489534	40.175196
116.299768	40.169299
116.646363	40.295137
116.299594	40.169192
116.641364	40.288025
116.833977	40.369211
116.64024	40.293052
117.077463	40.274954
117.078378	40.290425
116.636079	40.264329
116.804354	40.303856
116.966922	40.407488
116.561768	40.190958
116.644548	40.237633
116.166883	40.233744
116.439226	40.224224
116.450239	40.229462
116.644698	40.237377
116.645886	40.23761
116.649686	40.23227
116.643188	40.219468
116.644434	40.332692
116.586339	40.288534
116.462703	40.250346
116.462738	40.250371
116.46272	40.250366
116.462705	40.25035
116.19717	40.295902
116.237956	40.289548
116.641497	40.192031
116.821601	40.366509
116.870383	40.377005
116.646308	40.296353
117.048362	40.21233
115.954851	40.42431
116.820283	40.367447
116.641534	40.301664
116.647113	40.301361
116.647143	40.301739
116.643902	40.30175
116.644611	40.300116
115.892851	40.376055
116.4627	40.250343
115.953643	40.426291
116.689908	40.392796
116.853872	40.362981
116.1231	40.181787
116.04162	40.433996
116.04493	40.432008
116.602295	40.20694
116.602275	40.206935
116.60227	40.206928
116.618479	40.211752
116.21157	40.244114
116.922939	40.40245
116.413259	40.220943
116.799504	40.356885
116.415167	40.222428
116.555444	40.209304
116.555353	40.20961
116.657177	40.354254
116.67602	40.212365
116.677416	40.212395
116.723658	40.190583
116.630242	40.210692
116.569241	40.145852
116.616917	40.155032
116.571245	40.119083
117.207449	40.169
117.241803	40.175575
116.139417	40.146511
116.864535	40.153436
116.192183	40.168645
115.971976	40.363322
116.882499	40.153265
116.826656	40.119666
117.243302	40.176048
117.036366	40.143847
116.257024	40.14645
116.252638	40.172179
116.407907	40.162888
116.712996	40.178431
116.965949	40.114817
116.20801	40.223525
116.409336	40.177571
116.715802	40.155935
116.187634	40.227673
116.639312	40.169006
116.638981	40.168606
116.211879	40.234439
116.95613	40.151713
117.211852	40.170093
117.187567	40.168531
116.287635	40.148894
116.193539	40.224969
116.151735	40.239004
116.498366	40.171241
116.071013	40.177218
116.640405	40.164309
116.213819	40.24372
116.490178	40.173818
116.884178	40.119468
116.261501	40.22817
116.470851	40.176195
116.489568	40.175257
116.884929	40.121486
116.195277	40.225602
116.716391	40.156172
116.986418	40.144785
117.005436	40.140253
116.717167	40.173097
116.413414	40.207234
117.273409	40.179769
117.019773	40.142528
117.017486	40.173409
116.318695	40.1696
116.514499	40.164871
116.986648	40.145911
116.214357	40.123208
116.215662	40.122414
116.214995	40.122533
116.322353	40.174105
116.322374	40.174414
116.714368	40.170899
116.531785	40.243751
116.723824	40.190966
116.645076	40.32909
116.640419	40.177342
116.322543	40.173763
116.322633	40.174618
116.849227	40.386889
116.530585	40.149255
116.218285	40.216723
116.213573	40.280163
116.213312	40.282787
117.172545	40.168024
116.7875	40.239941
115.906699	40.370819
116.769385	40.23856
116.807718	40.240893
116.241906	40.121755
116.806828	40.148825
