117.164888	40.691643
116.880874	40.630736
117.111839	40.602686
116.644122	40.736719
116.347913	40.694567
116.166878	40.524143
116.158535	40.528378
117.330995	40.639929
117.180824	40.509567
116.08929	40.551454
116.84485	40.474172
116.027779	40.47963
116.027772	40.47963
116.027776	40.479626
116.027751	40.479616
116.027754	40.479611
116.027747	40.479611
116.027765	40.479618
116.02776	40.479621
116.027779	40.479632
116.027776	40.479634
116.027769	40.479628
116.027752	40.479613
116.027763	40.479628
116.027767	40.479629
116.027787	40.479639
116.65203	40.628261
116.977849	40.566341
116.746864	40.792734
116.621291	40.902493
116.621499	40.902386
116.875841	40.620505
116.01621	40.416561
115.97285	40.464796
116.027752	40.479616
116.027753	40.479614
116.568911	40.694718
115.987467	40.469762
115.976313	40.44945
117.127209	40.537566
115.985158	40.462664
115.974923	40.465221
116.027772	40.479631
116.027766	40.479631
116.027773	40.479629
116.027769	40.47963
116.02777	40.479629
116.477078	40.412526
115.968283	40.459121
115.859327	40.47879
115.977778	40.471351
116.027767	40.479628
117.109085	40.393396
116.644519	40.32929
116.414863	40.225876
116.136863	40.244698
116.679015	40.305681
115.983306	40.449321
116.138031	40.242221
116.643419	40.325525
116.854832	40.363386
116.63528	40.308925
116.811098	40.362686
116.678879	40.304884
116.678947	40.305298
117.067222	40.27729
116.828831	40.372942
116.479939	40.176275
116.040231	40.158777
116.196501	40.186196
116.38794	40.162994
117.320145	40.271367
116.811079	40.359418
116.84198	40.369024
116.62254	40.271755
116.628504	40.272456
116.846814	40.37593
116.641044	40.292416
116.642246	40.202064
116.648306	40.3284
116.685339	40.347426
116.644397	40.334042
116.813209	40.363856
116.65422	40.211624
116.636278	40.341476
116.645961	40.326701
116.865998	40.377811
116.851675	40.368692
116.621098	40.291043
116.82658	40.372859
116.789671	40.351188
116.573231	40.290858
116.869564	40.375163
116.677707	40.306501
116.861997	40.391165
116.682374	40.290771
116.687824	40.378781
116.201372	40.201072
116.169451	40.17946
116.660803	40.361047
116.63703	40.335522
116.697512	40.347979
116.640558	40.331628
116.215298	40.200282
116.544341	40.217227
116.645261	40.337258
116.526207	40.210171
116.862776	40.380512
117.00413	40.130203
117.124723	40.538218
116.21211	40.200481
116.637579	40.341912
116.706968	40.246552
116.635911	40.211285
117.124419	40.157563
