116.017725	40.419157
116.012373	40.355788
116.012426	40.355825
115.971934	40.458616
116.645081	40.328867
116.242843	40.223482
116.008844	40.357425
116.632789	40.325014
116.63716	40.321573
116.250365	40.213544
116.636702	40.312645
116.842934	40.374758
116.637877	40.314837
116.227987	40.224313
116.228884	40.223908
116.659709	40.391208
116.590436	40.309022
116.638359	40.316123
115.971946	40.458623
116.83348	40.370011
116.255431	40.121428
116.008996	40.356868
116.241953	40.22039
116.244067	40.21775
116.25087	40.221668
116.290063	40.095864
116.244319	40.21791
117.100934	40.142163
116.301358	40.087257
116.261387	40.221934
116.660715	40.108423
116.300801	40.05513
116.304897	40.046723
116.303279	40.054287
116.431237	40.069471
116.591317	40.068977
116.591421	40.068898
116.615355	40.05588
116.615333	40.055894
116.615343	40.055906
116.244199	40.217945
116.521085	40.077799
116.340972	40.07907
116.305951	40.04341
116.54722	40.062643
116.651495	40.114457
116.576791	40.057182
116.591875	40.079311
116.591762	40.079327
116.320905	40.076446
116.317956	40.075017
116.414587	40.060094
116.302796	40.052994
116.30247	40.052919
116.341609	40.083069
116.338706	40.081998
116.32193	40.067532
116.298652	40.053097
116.303274	40.054289
116.303274	40.054292
116.547723	40.06703
116.547799	40.066999
116.592131	40.075389
116.592132	40.075383
116.549916	40.109225
116.417393	40.061401
116.32122	40.075877
116.409569	40.065008
116.41095	40.054653
116.438241	40.001355
116.455299	39.996544
116.42645	40.041331
116.369223	39.983995
116.414763	40.040085
116.524829	40.074755
116.595059	40.048749
116.418436	40.033053
116.413933	40.032581
116.242839	40.223525
116.369329	39.982574
116.658032	40.136488
116.615369	40.055886
116.615368	40.055884
116.102642	39.951985
116.311281	40.025604
116.412338	39.989213
116.412751	39.989111
116.407049	39.991619
116.588734	40.070617
116.302356	40.043331
116.309602	40.037217
116.451102	40.007561
116.400609	40.006439
116.499927	39.98638
116.388178	39.998305
116.381235	40.000906
116.382691	40.001602
116.468828	40.01413
116.387536	39.998111
116.200249	39.992192
116.54249	40.06287
116.408381	40.006618
116.250866	40.221619
116.191019	39.988579
116.402161	40.002865
116.403777	40.003643
116.404394	40.002914
116.601711	40.045386
116.596804	40.011169
116.335748	39.996928
116.386571	39.991725
116.294909	39.973815
116.431811	39.983852
116.431778	39.983831
116.431412	39.983979
116.431478	39.983823
116.38593	39.987292
116.406984	39.993314
116.418369	39.9854
116.431297	39.987259
116.411852	40.005913
116.473697	40.011984
116.43226	39.977647
116.431261	39.977793
116.336536	39.993398
116.336523	39.993389
